date,bidopen,bidclose,bidhigh,bidlow,askopen,askclose,askhigh,asklow,tickqty
2014-01-02 22:00:00,174.4,172.347,174.836,171.825,174.435,172.503,174.862,171.857,215078
2014-01-03 22:00:00,172.347,172.071,172.498,171.036,172.503,172.198,172.526,171.075,198734
2014-01-05 22:00:00,172.071,171.824,172.086,171.774,172.198,171.916,172.224,171.876,1311
2014-01-06 22:00:00,171.824,170.962,172.228,170.399,171.916,171.0,172.25,170.427,234773
2014-01-07 22:00:00,170.962,171.524,171.697,170.825,171.0,171.579,171.722,170.849,215445
2014-01-08 22:00:00,171.524,172.448,172.833,171.496,171.579,172.497,172.856,171.514,242409
2014-01-09 22:00:00,172.448,172.714,173.124,172.184,172.497,172.777,173.154,172.207,202977
2014-01-10 22:00:00,172.714,171.547,173.024,171.242,172.777,171.728,173.046,171.263,244847
2014-01-12 22:00:00,171.547,171.359,171.498,171.262,171.728,171.467,171.579,171.36,1190
2014-01-13 22:00:00,171.359,168.815,171.658,168.338,171.467,168.829,171.692,168.361,213043
2014-01-14 22:00:00,168.815,171.28,171.435,168.693,168.829,171.343,171.468,168.75,201277
2014-01-15 22:00:00,171.28,171.152,171.582,170.428,171.343,171.201,171.606,170.447,191519
2014-01-16 22:00:00,171.152,170.61,171.782,170.189,171.201,170.658,171.805,170.214,201323
2014-01-17 22:00:00,170.61,171.182,171.869,170.173,170.658,171.348,171.89,170.19,172065
2014-01-19 22:00:00,171.182,171.113,171.113,170.719,171.348,171.163,171.178,170.823,1579
2014-01-20 22:00:00,171.113,171.12,171.478,170.296,171.163,171.179,171.503,170.321,133535
2014-01-21 22:00:00,171.12,171.854,172.363,171.048,171.179,171.916,172.385,171.083,195413
2014-01-22 22:00:00,171.854,173.2,173.295,171.316,171.916,173.249,173.33,171.346,218226
2014-01-23 22:00:00,173.2,171.834,173.642,171.202,173.249,171.874,173.667,171.229,298436
2014-01-24 22:00:00,171.834,168.533,172.31,168.493,171.874,168.687,172.33,168.595,365444
2014-01-26 22:00:00,168.533,168.656,168.841,168.552,168.687,168.773,169.013,168.635,1500
2014-01-27 22:00:00,168.656,170.025,170.533,167.731,168.773,170.127,170.554,167.822,309012
2014-01-28 22:00:00,170.025,170.647,171.312,169.89,170.127,170.719,171.347,169.931,238124
2014-01-29 22:00:00,170.647,169.364,171.454,168.684,170.719,169.417,171.48,168.71,347860
2014-01-30 22:00:00,169.364,169.305,169.772,168.162,169.417,169.381,169.798,168.188,280535
2014-01-31 22:00:00,169.305,167.726,169.744,167.565,169.381,167.895,169.767,167.59,307405
2014-02-02 22:00:00,167.726,167.461,167.633,167.325,167.895,167.571,167.75,167.407,1309
2014-02-03 22:00:00,167.461,164.628,168.219,164.28,167.571,164.686,168.236,164.303,316141
2014-02-04 22:00:00,164.628,165.898,166.021,163.873,164.686,165.956,166.044,163.898,308593
2014-02-05 22:00:00,165.898,165.449,166.149,163.941,165.956,165.499,166.17,163.967,307911
2014-02-06 22:00:00,165.449,166.652,166.821,165.043,165.499,166.714,166.843,165.061,273936
2014-02-07 22:00:00,166.652,167.93,168.036,166.12,166.714,168.01,168.06,166.171,250412
2014-02-09 22:00:00,167.93,168.068,168.23,167.913,168.01,168.229,168.331,167.996,1197
2014-02-10 22:00:00,168.068,167.704,168.44,167.193,168.229,167.766,168.466,167.209,166895
2014-02-11 22:00:00,167.704,168.79,169.081,167.499,167.766,168.843,169.104,167.528,210725
2014-02-12 22:00:00,168.79,170.105,170.217,168.303,168.843,170.183,170.237,168.344,236018
2014-02-13 22:00:00,170.105,170.145,170.413,169.23,170.183,170.237,170.46,169.257,245835
2014-02-14 22:00:00,170.145,170.444,170.592,169.108,170.237,170.57,170.638,169.139,219782
2014-02-16 22:00:00,170.444,170.36,170.575,170.246,170.57,170.531,170.651,170.336,1821
2014-02-17 22:00:00,170.36,170.271,171.065,169.888,170.531,170.442,171.089,169.912,156450
2014-02-18 22:00:00,170.271,170.701,171.877,170.203,170.442,170.83,171.899,170.247,253846
2014-02-19 22:00:00,170.701,170.595,171.157,169.599,170.83,170.715,171.177,169.624,222005
2014-02-20 22:00:00,170.595,170.255,170.79,169.217,170.715,170.404,170.812,169.233,253037
2014-02-21 22:00:00,170.255,170.233,171.735,170.08,170.404,170.346,171.752,170.14,209199
2014-02-23 22:00:00,170.233,170.346,170.398,170.231,170.346,170.451,170.472,170.32,523
2014-02-24 22:00:00,170.346,170.696,170.851,169.852,170.451,170.738,170.876,169.876,192243
2014-02-25 22:00:00,170.696,170.487,171.08,170.055,170.738,170.635,171.101,170.078,215026
2014-02-26 22:00:00,170.487,170.606,170.94,169.947,170.635,170.673,170.958,169.968,225345
2014-02-27 22:00:00,170.606,170.391,170.82,169.046,170.673,170.456,170.844,169.058,249359
2014-02-28 22:00:00,170.391,170.349,171.197,169.372,170.456,170.417,171.22,169.402,273218
2014-03-02 22:00:00,170.349,169.526,169.692,169.316,170.417,169.674,169.781,169.393,2937
2014-03-03 22:00:00,169.526,169.018,170.065,168.818,169.674,169.106,170.149,168.844,259535
2014-03-04 22:00:00,169.018,170.281,170.507,168.946,169.106,170.357,170.532,168.973,224820
2014-03-05 22:00:00,170.281,171.037,171.387,170.142,170.357,171.093,171.408,170.169,201909
2014-03-06 22:00:00,171.037,172.51,172.827,170.923,171.093,172.559,172.854,171.043,236132
2014-03-07 21:00:00,172.51,172.599,173.569,172.035,172.559,172.726,173.6,172.059,220534
2014-03-09 21:00:00,172.599,172.297,172.354,171.852,172.726,172.421,172.466,171.996,1657
2014-03-10 21:00:00,172.297,171.857,172.86,171.526,172.421,171.951,172.887,171.55,185747
2014-03-11 21:00:00,171.857,171.131,172.113,170.926,171.951,171.231,172.14,170.951,187714
2014-03-12 21:00:00,171.131,170.742,171.439,170.157,171.231,170.807,171.466,170.184,221555
2014-03-13 21:00:00,170.742,169.258,171.632,168.702,170.807,169.352,171.649,168.725,294880
2014-03-14 21:00:00,169.258,168.671,169.353,167.931,169.352,168.825,169.39,167.949,287839
2014-03-16 21:00:00,168.671,168.449,168.501,168.353,168.825,168.526,168.638,168.496,707
2014-03-17 21:00:00,168.449,169.27,169.599,168.331,168.526,169.364,169.624,168.477,182620
2014-03-18 21:00:00,169.27,168.254,169.591,167.765,169.364,168.348,169.62,167.79,216075
2014-03-19 21:00:00,168.254,169.179,169.677,168.062,168.348,169.292,169.718,168.092,239874
2014-03-20 21:00:00,169.179,168.927,169.714,168.702,169.292,169.021,169.738,168.725,230484
2014-03-21 21:00:00,168.927,168.54,169.103,168.089,169.021,168.713,169.146,168.118,158718
2014-03-23 21:00:00,168.54,168.126,168.443,168.107,168.713,168.23,168.598,168.183,901
2014-03-24 21:00:00,168.126,168.639,169.431,168.116,168.23,168.743,169.459,168.266,204733
2014-03-25 21:00:00,168.639,168.998,169.281,168.37,168.743,169.063,169.328,168.398,219622
2014-03-26 21:00:00,168.998,169.187,169.674,168.891,169.063,169.286,169.7,168.915,201022
2014-03-27 21:00:00,169.187,169.685,170.319,168.623,169.286,169.783,170.367,168.653,253107
2014-03-28 21:00:00,169.685,171.065,171.308,169.544,169.783,171.159,171.335,169.571,190488
2014-03-30 21:00:00,171.065,171.393,171.471,171.12,171.159,171.477,171.567,171.267,1317
2014-03-31 21:00:00,171.393,171.966,172.111,170.977,171.477,172.063,172.136,171.001,228290
2014-04-01 21:00:00,171.966,172.336,172.508,171.742,172.063,172.401,172.537,171.764,178420
2014-04-02 21:00:00,172.336,172.669,172.994,172.289,172.401,172.763,173.018,172.32,176658
2014-04-03 21:00:00,172.669,172.446,173.139,172.151,172.763,172.579,173.161,172.167,211079
2014-04-04 21:00:00,172.446,171.167,172.504,171.0,172.579,171.351,172.629,171.037,212507
2014-04-06 21:00:00,171.167,171.064,171.381,171.063,171.351,171.243,171.559,171.234,37
2014-04-07 21:00:00,171.064,171.158,171.595,170.671,171.243,171.21,171.619,170.695,157953
2014-04-08 21:00:00,171.158,170.454,171.552,170.005,171.21,170.572,171.579,170.03,255927
2014-04-09 21:00:00,170.454,171.211,171.313,170.438,170.572,171.334,171.334,170.49,192566
2014-04-10 21:00:00,171.211,170.354,171.62,170.074,171.334,170.531,171.648,170.096,232179
2014-04-11 21:00:00,170.354,169.929,170.918,169.487,170.531,170.113,170.938,169.511,228653
2014-04-13 21:00:00,169.929,169.844,169.958,169.709,170.113,169.913,170.061,169.866,1151
2014-04-14 21:00:00,169.844,170.308,170.503,169.581,169.913,170.404,170.529,169.605,177453
2014-04-15 21:00:00,170.308,170.457,170.672,169.447,170.404,170.593,170.695,169.546,210098
2014-04-16 21:00:00,170.457,171.646,172.099,170.289,170.593,171.81,172.119,170.321,184986
2014-04-17 21:00:00,171.646,171.908,172.102,171.449,171.81,172.013,172.127,171.475,151968
2014-04-18 21:00:00,171.908,171.93,172.178,171.779,172.013,172.114,172.209,171.829,47138
2014-04-21 21:00:00,171.93,172.24,172.49,171.935,172.114,172.392,172.507,172.005,70074
2014-04-22 21:00:00,172.24,172.567,172.737,172.008,172.392,172.73,172.759,172.035,130251
2014-04-23 21:00:00,172.567,171.998,172.788,171.354,172.73,172.106,172.805,171.373,163058
2014-04-24 21:00:00,171.998,171.809,172.186,171.468,172.106,171.949,172.262,171.492,169559
2014-04-25 21:00:00,171.809,171.628,172.262,171.38,171.949,171.787,172.283,171.401,144829
2014-04-27 21:00:00,171.628,171.665,171.746,171.522,171.787,171.793,171.893,171.699,248
2014-04-28 21:00:00,171.665,172.194,172.578,171.252,171.793,172.343,172.598,171.279,151873
2014-04-29 21:00:00,172.194,172.644,172.904,172.221,172.343,172.792,172.928,172.253,138109
2014-04-30 21:00:00,172.644,172.38,172.727,171.934,172.792,172.558,172.797,171.953,208723
2014-05-01 21:00:00,172.38,172.798,172.928,172.382,172.558,172.927,172.968,172.408,108593
2014-05-02 21:00:00,172.798,172.368,173.456,172.358,172.927,172.552,173.606,172.388,176934
2014-05-04 21:00:00,172.368,172.367,172.504,172.226,172.552,172.533,172.645,172.41,508
2014-05-05 21:00:00,172.367,172.213,172.578,171.77,172.533,172.349,172.634,171.795,92911
2014-05-06 21:00:00,172.213,172.53,172.94,172.194,172.349,172.635,172.964,172.219,166534
2014-05-07 21:00:00,172.53,172.719,172.978,172.141,172.635,172.896,172.998,172.161,180823
2014-05-08 21:00:00,172.719,172.07,172.849,171.86,172.896,172.208,172.872,171.883,217886
2014-05-09 21:00:00,172.07,171.489,172.294,171.216,172.208,171.669,172.319,171.233,161009
2014-05-11 21:00:00,171.489,171.57,171.597,171.325,171.669,171.676,171.711,171.476,380
2014-05-12 21:00:00,171.57,172.232,172.5,171.443,171.676,172.287,172.523,171.568,120352
2014-05-13 21:00:00,172.232,172.017,172.733,171.904,172.287,172.091,172.755,171.931,158099
2014-05-14 21:00:00,172.017,170.782,172.348,170.595,172.091,170.894,172.372,170.62,181248
2014-05-15 21:00:00,170.782,170.503,171.02,170.156,170.894,170.597,171.042,170.17,219232
2014-05-16 21:00:00,170.503,170.642,170.99,170.221,170.597,170.826,171.039,170.243,166896
2014-05-18 21:00:00,170.642,170.727,170.776,170.652,170.826,170.789,170.907,170.777,219
2014-05-19 21:00:00,170.727,170.639,170.955,170.011,170.789,170.691,170.984,170.034,173089
2014-05-20 21:00:00,170.639,170.571,170.95,170.374,170.691,170.674,171.056,170.392,156133
2014-05-21 21:00:00,170.571,171.295,171.485,169.798,170.674,171.345,171.507,169.815,217648
2014-05-22 21:00:00,171.295,171.553,171.852,171.212,171.345,171.717,171.878,171.236,173108
2014-05-23 21:00:00,171.553,171.471,171.788,171.262,171.717,171.655,171.812,171.285,147744
2014-05-25 21:00:00,171.471,171.579,171.673,171.45,171.655,171.683,171.834,171.614,224
2014-05-26 21:00:00,171.579,171.582,171.792,171.467,171.683,171.729,171.82,171.493,65436
2014-05-27 21:00:00,171.582,171.339,171.969,171.275,171.729,171.49,171.992,171.299,153973
2014-05-28 21:00:00,171.339,170.092,171.496,169.886,171.49,170.245,171.53,169.91,166157
2014-05-29 21:00:00,170.092,170.077,170.208,169.533,170.245,170.199,170.265,169.557,163016
2014-05-30 21:00:00,170.077,170.456,170.703,169.782,170.199,170.64,170.724,169.803,156022
2014-06-01 21:00:00,170.456,170.77,170.808,170.652,170.64,170.939,170.939,170.799,662
2014-06-02 21:00:00,170.77,171.406,171.615,170.442,170.939,171.508,171.639,170.478,167749
2014-06-03 21:00:00,171.406,171.646,171.811,171.266,171.508,171.743,171.832,171.29,158107
2014-06-04 21:00:00,171.646,171.934,172.066,171.346,171.743,172.028,172.09,171.369,161366
2014-06-05 21:00:00,171.934,172.202,172.304,171.596,172.028,172.296,172.329,171.62,228014
2014-06-06 21:00:00,172.202,172.131,172.509,171.822,172.296,172.315,172.554,171.847,175469
2014-06-08 21:00:00,172.131,172.25,172.29,172.149,172.315,172.363,172.418,172.237,350
2014-06-09 21:00:00,172.25,172.223,172.536,171.991,172.363,172.325,172.557,172.017,116437
2014-06-10 21:00:00,172.223,171.452,172.329,171.345,172.325,171.554,172.358,171.366,161766
2014-06-11 21:00:00,171.452,171.302,171.799,170.955,171.554,171.396,171.817,170.977,149068
2014-06-12 21:00:00,171.302,172.132,172.253,171.025,171.396,172.24,172.287,171.049,191193
2014-06-13 21:00:00,172.132,173.049,173.357,172.087,172.24,173.196,173.382,172.134,202010
2014-06-15 21:00:00,173.049,173.232,173.269,173.1,173.196,173.275,173.333,173.241,469
2014-06-16 21:00:00,173.232,172.891,173.231,172.723,173.275,173.0,173.324,172.747,160684
2014-06-17 21:00:00,172.891,173.212,173.439,172.808,173.0,173.309,173.463,172.852,150173
2014-06-18 21:00:00,173.212,173.13,173.788,172.787,173.309,173.265,173.835,172.916,208151
2014-06-19 21:00:00,173.13,173.664,173.779,172.966,173.265,173.764,173.803,173.029,173952
2014-06-20 21:00:00,173.664,173.565,174.087,173.535,173.764,173.749,174.108,173.557,144401
2014-06-22 21:00:00,173.565,173.68,173.781,173.597,173.749,173.814,173.915,173.77,401
2014-06-23 21:00:00,173.68,173.514,173.818,173.17,173.814,173.608,173.844,173.193,129877
2014-06-24 21:00:00,173.514,173.137,173.709,172.932,173.608,173.257,173.727,172.955,147291
2014-06-25 21:00:00,173.137,172.962,173.2,172.723,173.257,173.044,173.244,172.745,139577
2014-06-26 21:00:00,172.962,173.146,173.439,172.602,173.044,173.247,173.459,172.623,158351
2014-06-27 21:00:00,173.146,172.692,173.187,172.453,173.247,172.876,173.247,172.473,133642
2014-06-29 21:00:00,172.692,172.634,172.634,172.611,172.876,172.766,172.766,172.761,5
2014-06-30 21:00:00,172.634,173.279,173.412,172.365,172.766,173.364,173.433,172.391,140638
2014-07-01 21:00:00,173.279,174.076,174.283,173.262,173.364,174.158,174.304,173.292,125796
2014-07-02 21:00:00,174.076,174.647,174.796,173.996,174.158,174.739,174.816,174.02,118001
2014-07-03 21:00:00,174.647,175.289,175.36,174.495,174.739,175.347,175.385,174.521,147942
2014-07-04 21:00:00,175.289,175.132,175.347,174.832,175.347,175.219,175.378,174.851,83618
2014-07-06 21:00:00,175.132,175.197,175.206,174.99,175.219,175.231,175.284,175.147,158
2014-07-07 21:00:00,175.197,174.428,175.245,174.269,175.231,174.512,175.296,174.291,93047
2014-07-08 21:00:00,174.428,173.988,174.553,173.716,174.512,174.062,174.582,173.74,109093
2014-07-09 21:00:00,173.988,174.348,174.39,173.8,174.062,174.402,174.432,173.823,118654
2014-07-10 21:00:00,174.348,173.598,174.408,172.952,174.402,173.637,174.447,172.977,144742
2014-07-11 21:00:00,173.598,173.443,173.797,173.204,173.637,173.597,173.819,173.227,107556
2014-07-13 21:00:00,173.443,173.518,173.543,173.372,173.597,173.598,173.671,173.5,366
2014-07-14 21:00:00,173.518,173.443,174.0,173.338,173.598,173.487,174.025,173.363,103891
2014-07-15 21:00:00,173.443,174.293,174.543,173.273,173.487,174.347,174.568,173.297,164045
2014-07-16 21:00:00,174.293,174.204,174.426,173.983,174.347,174.322,174.452,174.025,125524
2014-07-17 21:00:00,174.204,172.966,174.273,172.951,174.322,173.053,174.314,173.004,138223
2014-07-18 21:00:00,172.966,173.06,173.579,172.668,173.053,173.244,173.599,172.692,146720
2014-07-20 21:00:00,173.06,173.073,173.172,173.031,173.244,173.243,173.284,173.14,142
2014-07-21 21:00:00,173.073,173.118,173.241,172.792,173.243,173.167,173.314,172.815,96889
2014-07-22 21:00:00,173.118,173.123,173.468,172.968,173.167,173.177,173.489,172.991,134587
2014-07-23 21:00:00,173.123,172.933,173.326,172.597,173.177,172.982,173.345,172.62,122932
2014-07-24 21:00:00,172.933,172.918,173.05,172.624,172.982,172.967,173.087,172.651,133132
2014-07-25 21:00:00,172.918,172.838,173.161,172.64,172.967,173.002,173.187,172.663,128695
2014-07-27 21:00:00,172.838,172.8,172.877,172.666,173.002,172.865,172.949,172.759,305
2014-07-28 21:00:00,172.8,172.968,173.084,172.741,172.865,173.017,173.11,172.775,87465
2014-07-29 21:00:00,172.968,172.993,173.201,172.715,173.017,173.042,173.225,172.739,129646
2014-07-30 21:00:00,172.993,173.833,174.211,172.909,173.042,173.887,174.248,172.929,170529
2014-07-31 21:00:00,173.833,173.538,173.993,173.396,173.887,173.622,174.018,173.419,148127
2014-08-01 21:00:00,173.538,172.509,173.841,172.376,173.622,172.693,173.863,172.4,213050
2014-08-03 21:00:00,172.509,172.541,172.635,172.442,172.693,172.702,172.723,172.555,494
2014-08-04 21:00:00,172.541,172.928,172.986,172.435,172.702,172.982,173.037,172.463,108705
2014-08-05 21:00:00,172.928,173.208,173.498,172.769,172.982,173.257,173.519,172.793,138566
2014-08-06 21:00:00,173.208,172.018,173.27,171.553,173.257,172.112,173.297,171.588,171024
2014-08-07 21:00:00,172.018,171.828,172.611,171.698,172.112,171.872,172.638,171.722,187213
2014-08-08 21:00:00,171.828,171.054,171.903,170.695,171.872,171.218,171.929,170.717,233747
2014-08-10 21:00:00,171.054,171.43,171.469,171.213,171.218,171.507,171.55,171.277,839
2014-08-11 21:00:00,171.43,171.508,171.612,171.22,171.507,171.587,171.637,171.25,105498
2014-08-12 21:00:00,171.508,171.903,171.968,171.378,171.587,171.947,171.987,171.4,122425
2014-08-13 21:00:00,171.903,170.898,172.598,170.85,171.947,170.967,172.643,170.872,166983
2014-08-14 21:00:00,170.898,170.928,171.222,170.65,170.967,170.977,171.247,170.668,131571
2014-08-15 21:00:00,170.928,170.798,171.444,170.421,170.977,170.942,171.466,170.447,163588
2014-08-17 21:00:00,170.798,171.124,171.243,170.858,170.942,171.294,171.321,170.972,947
2014-08-18 21:00:00,171.124,171.548,171.67,170.973,171.294,171.602,171.695,171.049,102450
2014-08-19 21:00:00,171.548,170.983,171.63,170.693,171.602,171.042,171.656,170.714,132627
2014-08-20 21:00:00,170.983,172.153,172.304,170.953,171.042,172.217,172.333,170.981,175992
2014-08-21 21:00:00,172.153,172.153,172.389,171.879,172.217,172.222,172.437,171.898,141246
2014-08-22 21:00:00,172.153,172.113,172.619,171.609,172.222,172.256,172.646,171.634,183120
2014-08-24 21:00:00,172.113,172.465,173.041,172.247,172.256,172.635,173.207,172.379,2349
2014-08-25 21:00:00,172.465,172.488,172.683,172.296,172.635,172.537,172.706,172.317,132082
2014-08-26 21:00:00,172.488,172.093,172.582,172.088,172.537,172.147,172.607,172.124,158120
2014-08-27 21:00:00,172.093,172.173,172.525,172.057,172.147,172.227,172.549,172.082,155586
2014-08-28 21:00:00,172.173,172.008,172.287,171.667,172.227,172.072,172.317,171.686,186461
2014-08-29 21:00:00,172.008,172.683,172.813,171.94,172.072,172.867,172.915,171.965,168691
2014-08-31 21:00:00,172.683,172.827,172.877,172.567,172.867,172.907,172.931,172.728,460
2014-09-01 21:00:00,172.827,173.283,173.406,172.725,172.907,173.342,173.431,172.755,109765
2014-09-02 21:00:00,173.283,173.063,173.948,173.002,173.342,173.112,173.971,173.028,217012
2014-09-03 21:00:00,173.063,172.468,173.366,172.371,173.112,172.522,173.394,172.396,206117
2014-09-04 21:00:00,172.468,171.853,172.766,171.752,172.522,171.937,172.792,171.773,254668
2014-09-05 21:00:00,171.853,171.503,172.253,170.931,171.937,171.637,172.278,170.974,262409
2014-09-07 21:00:00,171.503,169.667,170.174,169.667,171.637,169.845,170.345,169.78,3709
2014-09-08 21:00:00,169.667,170.728,171.098,169.337,169.845,170.792,171.119,169.358,278190
2014-09-09 21:00:00,170.728,171.008,171.522,170.508,170.792,171.082,171.547,170.547,322744
2014-09-10 21:00:00,171.008,173.168,173.257,170.983,171.082,173.252,173.288,171.015,354308
2014-09-11 21:00:00,173.168,174.073,174.22,172.768,173.252,174.142,174.282,172.795,327940
2014-09-12 21:00:00,174.073,174.618,174.648,173.684,174.142,174.677,174.702,173.711,279101
2014-09-14 21:00:00,174.618,174.404,174.482,174.165,174.677,174.545,174.644,174.272,1424
2014-09-15 21:00:00,174.404,173.947,174.593,173.832,174.545,174.019,174.642,173.856,218361
2014-09-16 21:00:00,173.947,174.308,174.47,172.977,174.019,174.421,174.501,173.001,305485
2014-09-17 21:00:00,174.308,176.337,176.445,174.13,174.421,176.461,176.494,174.166,364076
2014-09-18 21:00:00,176.337,178.207,178.365,176.143,176.461,178.301,178.39,176.209,356725
2014-09-19 21:00:00,178.207,177.564,180.7,177.453,178.301,177.658,180.736,177.486,402885
2014-09-21 21:00:00,177.564,177.687,177.814,177.627,177.658,177.856,177.989,177.738,588
2014-09-22 21:00:00,177.687,178.053,178.343,177.503,177.856,178.107,178.401,177.556,259225
2014-09-23 21:00:00,178.053,178.418,178.731,176.629,178.107,178.482,178.761,176.653,315654
2014-09-24 21:00:00,178.418,178.148,178.473,177.626,178.482,178.197,178.537,177.652,302886
2014-09-25 21:00:00,178.148,177.398,178.491,177.127,178.197,177.497,178.52,177.149,366951
2014-09-26 21:00:00,177.398,177.456,178.104,177.139,177.497,177.543,178.125,177.163,313402
2014-09-28 21:00:00,177.456,177.419,177.505,177.283,177.543,177.6,177.62,177.406,909
2014-09-29 21:00:00,177.419,177.808,178.173,177.134,177.6,177.857,178.2,177.316,276050
2014-09-30 21:00:00,177.808,177.698,178.102,177.356,177.857,177.812,178.127,177.374,324797
2014-10-01 21:00:00,177.698,176.223,178.123,176.173,177.812,176.272,178.151,176.203,340824
2014-10-02 21:00:00,176.223,175.008,176.643,174.306,176.272,175.067,176.669,174.333,416231
2014-10-03 21:00:00,175.008,175.203,175.901,174.95,175.067,175.317,175.927,174.992,285443
2014-10-05 21:00:00,175.203,175.033,175.068,174.868,175.317,175.122,175.18,175.001,1240
2014-10-06 21:00:00,175.033,174.938,175.352,174.458,175.122,175.002,175.512,174.486,239326
2014-10-07 21:00:00,174.938,173.833,175.134,173.677,175.002,173.917,175.162,173.708,372234
2014-10-08 21:00:00,173.833,174.718,174.961,173.429,173.917,174.792,174.983,173.457,380211
2014-10-09 21:00:00,174.718,173.783,174.999,173.569,174.792,173.832,175.03,173.597,420886
2014-10-10 21:00:00,173.783,173.023,173.992,172.728,173.832,173.082,174.017,172.754,335971
2014-10-12 21:00:00,173.023,172.853,172.922,172.802,173.082,172.892,172.985,172.847,897
2014-10-13 21:00:00,172.853,171.798,173.01,171.712,172.892,171.962,173.036,171.748,264907
2014-10-14 21:00:00,171.798,170.221,172.474,169.916,171.962,170.271,172.5,169.94,342876
2014-10-15 21:00:00,170.221,169.642,171.139,168.002,170.271,169.743,171.165,168.034,564066
2014-10-16 21:00:00,169.642,171.024,171.216,168.443,169.743,171.094,171.242,168.478,549427
2014-10-17 21:00:00,171.024,171.922,172.048,170.189,171.094,172.101,172.101,170.216,332771
2014-10-19 21:00:00,171.922,172.631,172.79,172.246,172.101,172.706,172.872,172.36,2691
2014-10-20 21:00:00,172.631,172.851,172.993,172.211,172.706,172.909,173.02,172.246,269328
2014-10-21 21:00:00,172.851,172.362,172.932,171.786,172.909,172.449,172.967,171.811,294775
2014-10-22 21:00:00,172.362,171.939,172.664,171.061,172.449,171.984,172.707,171.087,261909
2014-10-23 21:00:00,171.939,173.526,173.654,171.698,171.984,173.584,173.679,171.722,279404
2014-10-24 21:00:00,173.526,173.962,174.008,172.961,173.584,174.048,174.063,172.988,263431
2014-10-26 21:00:00,173.962,174.234,174.327,174.097,174.048,174.302,174.419,174.2,1127
2014-10-27 21:00:00,174.234,173.781,174.262,173.381,174.302,173.817,174.355,173.406,224189
2014-10-28 21:00:00,173.781,174.444,174.734,173.683,173.817,174.505,174.781,173.708,241738
2014-10-29 21:00:00,174.444,174.337,174.682,173.92,174.505,174.377,174.703,174.022,242617
2014-10-30 21:00:00,174.337,174.7,175.156,173.976,174.377,174.785,175.184,174.008,305069
2014-10-31 21:00:00,174.7,179.664,179.804,174.659,174.785,179.748,179.843,174.687,446446
2014-11-02 22:00:00,179.664,179.9,180.321,179.885,179.748,179.979,180.369,179.968,2926
2014-11-03 22:00:00,179.9,182.128,182.514,179.644,179.979,182.171,182.545,179.683,280894
2014-11-04 22:00:00,182.128,181.767,182.129,181.113,182.171,181.821,182.197,181.142,306359
2014-11-05 22:00:00,181.767,183.131,183.437,181.486,181.821,183.175,183.469,181.534,340607
2014-11-06 22:00:00,183.131,182.368,184.319,181.857,183.175,182.425,184.346,181.885,421445
2014-11-07 22:00:00,182.368,181.894,182.842,181.215,182.425,181.992,183.014,181.241,394866
2014-11-09 22:00:00,181.894,181.871,181.955,181.48,181.992,181.918,182.003,181.593,1828
2014-11-10 22:00:00,181.871,181.943,182.246,181.07,181.918,181.988,182.273,181.096,255112
2014-11-11 22:00:00,181.943,184.265,184.376,181.756,181.988,184.393,184.433,181.785,286279
2014-11-12 22:00:00,184.265,182.181,184.656,181.955,184.393,182.276,184.708,181.991,387931
2014-11-13 22:00:00,182.181,181.846,182.781,181.531,182.276,181.91,182.807,181.561,270734
